 	27
013945EB3334AC7D	37
01399E7F92421F87	36
013A0EC28198FC0D	29
013A6EECB0D2DB0F	32
013AA7F845A402B8	33
013ABE5D61AF03FF	29
013AFB5096281FF3	35
013B246B6ABBB826	23
013BD1D12CC784DC	38
013C057E2FBC7B75	32
013C882EEB60DBA2	35
013CA0073CFBD111	26
013CDA88E23D2CCC	32
013D60CEDFBEC30B	30
013DCE26082A7F50	24
013E241B52EEACA0	33
013E8429A1E436D6	25
013F76CD5AAE017D	27
013F82718202CA27	32
014015532E576DE6	25
014075B7ED2183DD	37
01407A1251DB0363	30
0140A8FBF08268E4	28
0141CD8CD7E4D3BC	42
0141D6A463865DEA	24
014226033D672002	24
0142CF04E6FF5D71	33
014377E0B64445BC	39
014396AFD8F8DA9D	23
0143CA3E47E6178B	34
01441D9543D09248	34
014457C458E7387F	34
01446C0BB2FBC4CF	28
0144B4A81DA6505E	32
014545A9205C45B7	29
0145B77523639697	31
01470CF9FA900DBF	40
01475CB23FA2EA48	26
01476192CF1B4228	27
0147731B3AA44CE1	26
0147FACEBA85DDAF	30
0148A53990EBD940	32
014910FA37A23F2E	25
01494B6416F68450	35
0149FD73E9C3092A	28
014A06D15C994F52	29
014A3291D8C39583	32
014AD90492C4DEE1	26
014B3DD9312A9FAA	30
014B7D77CE73B4C8	28
014BD8CA2F25CC67	20
014C031F2E1BB298	26
014C0855893AFBF7	34
014C988AE02937F5	28
014D32638E8A47D7	29
014D5AD809FA7E52	23
014DC41ACD5FB37F	28
014DE09A81F0C25E	25
014E59F08455351A	29
014E8D0B7BC4B5BF	27
014E95C1773AE8DE	34
014EA20C57D3DD80	28
014ECC2954EB0C6A	31
014EFC89B0121367	27
014F1519DD0738AE	20
014F6E9E61DF0A70	34
014F858BA89A0454	36
014F9F2D86DEBCD1	28
014FB1FDDCCF6932	25
015001FC2F162E57	23
01500FAFE317B7C0	32
0150333567402807	27
0150779A35695115	24
0150FD9464B35512	18
01510264D3057DEF	34
015144BE1E9C7E25	21
0151AF6149CA1813	38
0151BAFED221BB0D	30
015217F778D1BD46	31
015231A2DE725467	30
0152AD36B256EE49	37
015424A2180397EE	31
015492A55376F563	28
0155A2B82A78BCC5	30
01563ACAEF7B408D	23
0156427B7F4A7099	26
015691EAB92BAAF4	25
01569213A16637FF	26
01569A4B44877215	25
0156F862BD98DAF3	32
0157309329412F79	19
0157AA636CDB7EB8	25
0157C839738B6832	20
01580EAC5EAF4742	15
01582AEACE61F21B	26
01584060233FE6FE	31
0158772CC48441DE	22
015888A6F920094A	24
01588C338437CED1	26
0158B53FF828C727	30
0158C08AF94F1DCE	30
0158CA182CCA85EC	25
0158F8ACC570947D	19
01592024B3DE7509	33
01599ABD8CBB6245	27
0159A2147E313900	33
015A5ED66B5A95E8	27
015AA2F40A5F7AD4	24
015AF0AA1B5C5888	33
015B15355D532D1A	31
015B25FA108FBF2B	22
015B90C7C904AA5E	29
015CA26D13BDFE05	28
015CA9B2A0A9FC5B	39
015CAEDC05881DEE	25
015D02B80907DF2A	26
015DA714A76B1B97	36
015DB290C237D746	32
015DCD4A3B16E524	32
015DF28E7455C0D2	28
015E635A7F1D2832	37
015E9BCBB5DD687F	34
015ED2F19400A3C9	33
015F243858D99EAD	29
015F50F380653645	21
015F960ACE1C1B12	15
015FB239FDE46C95	27
015FC1A5CDDA6895	35
016074CD8A57584F	23
0160929CA9E30DA3	36
0160E410B75E9127	39
016137DD642D5A2B	34
016153AB92F6B683	33
0161646FF511BE6B	28
016172E50734970F	28
0161BAE51D0F87A6	23
0161E451D630F126	30
01628E9B5A1F1848	30
0162B2F45D6841D3	27
0162C1F8F57E0D55	32
0162E9965373EF30	19
0163118A9FBB377A	31
016425D617F2CAE2	30
0165289F6464CBE5	34
01658E78DF981624	26
0165B1AC3B9BFDE5	32
0166077E2F2FDCE6	25
0166226EBC26C4C1	32
0166E09D54CD8B63	29
01671C687DD8DF2A	32
0167F6A8805B616C	39
0168707E05872CB3	24
01687E316FC0DC8B	18
0168813963767422	30
0168B1E6F8E2C276	27
0168C67A2C713BA3	19
0168E864CE762F91	30
01691E9CCE080A2A	31
0169543D84449B0C	33
016A5B8417264F8B	21
016A8877D56F1853	35
016AA22FD55051C8	28
016B206EEF703AF4	26
016B99DB680A25C1	24
016BFD48A2A07B68	28
016C17CD7BE5BF92	39
016C17E6425F24F1	31
016CA0FB36BA1780	27
016CB8C781172960	35
016D27F00E76F666	36
016E3C1098A09F6D	26
016E89D380E0453F	26
016EB93F4BCD0C4E	35
016EBD787AFB4929	25
016FADA14D589F27	24
017118497D392EA9	28
017121BE711ADD9A	36
0171B74091A196D1	30
01720002FB771A73	38
01722BB84266D37F	16
017233B74D38C340	26
01727C371A3B1D04	20
01728A3DDBB7565A	25
0172F466A1E87D8B	26
01732C46E6C0A373	41
017333C95B37911D	30
01735149E85C98F0	27
0173B6B8F1EEAC27	35
0173DE3A1153D422	34
01742E5D6788588B	30
0174C0B302FC2A3E	28
0175295AD0848F52	25
017547D0EF271FBE	33
01755CBA0C106628	30
01758EB3DE934642	27
0175B12AD1892788	28
017606185AF3D431	22
01764A3C6E6E9AAB	30
017690D5DD201CC1	29
0176AF3A95FD653D	31
0176B3301B4BDFD7	38
01778AB5A5F4937C	27
0177930C552F01CF	26
01781038E2744172	28
0178ED1D6FCFA5AD	40
01791CC593CC33D6	40
017A3140022A66B3	30
017A6A9CD00D510E	34
017A9AEC3E9323A4	33
017B2B8887AFAC48	25
017B5A9B9B8663A1	28
017B9C50EB14CC1B	38
017BAE5AD7A427E3	18
017BB3C94B990E9B	29
017BD9525D1F3FE9	35
017CA454D49DAEDD	32
017CF4CCC71F17AF	33
017D0EFB7F24CF99	31
017D8B16214FE296	39
017DB3C99860749F	31
017DFC001BA4147E	35
017E0FA4B238B1DE	27
017E26B89CB94028	28
017E48AF691E58EA	30
017FA38C17627C2E	36
017FD4A8CC66F594	34
017FF16CA5E65416	23
017FFEA18684533C	28
01803A9820B6E711	28
018054A6668500D1	23
0180B0FE49EAD365	27
0180BA7A69664899	34
01813B099E4B0E4B	30
01813CA170F41ABC	33
0181A8E3948B0DA5	27
0182AF2EDF345D23	27
01831B2BFE3CB03B	33
0183282516E3431D	30
01833EDD4ACCCB9B	29
01835EEC1CB19976	29
01838F09B9527154	23
0183D7215CBE0015	36
01845188ED840A04	34
0185B71ECAAFF7FA	34
0185F91E841F146C	21
018629DB8DB1883D	26
01868B626CEB0E22	24
0187024F62CB63D0	33
018727F9285F76F8	26
0187493B597760DB	33
018797F5790638AF	32
01880A12E5B4419B	22
018815679B0DD9B9	35
018820E0081E55C4	27
01883CE523957F96	22
0189B6E58134E602	30
018BEE9EC6EE246D	34
018BFEAA02731724	38
018C29095B090B99	32
018C7A81D03624C1	34
018C83B30383D505	29
018CADF69B56FBCA	36
018D2825EDCA5A8F	26
018E6F6023400468	32
018EFF3D74E23BFF	35
018F8EB80866FDFC	38
018FBF6BFB213E68	31
019117352A513978	27
019215E8FF01676C	27
019224EE34C48549	37
019252492F3E30DC	40
019257AE704B865C	33
01926169EFA21500	36
0192C4F7CB5F8195	23
01931D4C94085F59	27
01933E49333EE77B	37
019353A2643AA0D4	26
019436CE39FD7F25	26
01948DF2A38A9F89	35
019494E1D789AF5C	30
019496E0F8461E65	22
0194ECF26D567DE0	28
01957E1651C47A2C	25
0195987FE3F60172	28
0195E49258D2303F	30
0196509D5ECE6AC5	32
0196589F54638212	33
019690B11D319434	17
0196A2A0C14E6FB2	21
0196ED9505ECF111	42
019779D009971FA4	30
0197A2DACE3B5758	29
0197B1369AC6E18D	24
019835FFF5DF260E	26
019871DDDC8685DE	35
0198B345AEE0F891	40
019925D9153E009D	31
0199792313C0BA01	34
01998CB73E4C7A13	25
0199904DC32B2693	30
019A780E5B92524B	30
019A84E8EE6DF561	32
019B6B27DA849A76	28
019B79AC316919B8	33
019BB27B61BE1A91	28
019BEDE392D59236	32
019BF8EDBE2510D7	33
019C7E0401FD9ED9	28
019CD9FEFC08D746	28
019D4CB279FBCE90	30
019D54EABC9FACFD	30
019DB4BDF3A95E92	28
019E3E02CA65BF5A	25
019E6A3299ECA484	32
019E9463F6695963	28
019F486BBDCA24F8	31
019F51F180EF57E0	21
019F876EE929D35A	29
019FB05CBDA06EF7	34
019FB6C153541A42	16
01A06A8FD21CA50F	27
01A06B23508A529B	37
01A0C3E59F19A3AD	33
01A0E4E239513A54	32
01A0F9D4BB507D00	26
01A1E27631AC7C91	24
01A2060911379311	34
01A2EFA92AFE8DB5	29
01A30CE49FE83588	31
01A3B449A655100D	31
01A3FE1CAE393616	25
01A40C8C51499A7E	37
01A45492487DD0FD	27
01A4879C85516810	34
01A4F483457BB0DD	24
01A5119ABF395C74	39
01A53FE1ED7D3DA3	33
01A59130907F9EFE	32
01A5DDDAAA77F343	39
01A64E4F43725087	27
01A65EF543118C52	33
01A65F1B74D375F8	29
01A6C2EED3337EDD	35
01A7504B9E0455FF	34
01A755F3F0F59454	20
01A756845C6EF9C1	31
01A77F26E3912345	25
01A829682818AECB	27
01A866DCF67BB975	32
01A86D407A664134	31
01A88D89B550E28C	31
01A97CB49E6C73FF	32
01A9A058BBFC51C9	32
01AAA582CE819AEE	21
01AB1542707E9E55	27
01AB3877CABB8043	33
01AB69499858800A	28
01AC15F459270FC8	29
01AC3F546CC538CB	35
01AE16CD573C0B7D	34
01AE4245CA6C8447	19
01AE50E7BA03E2B0	30
01AF2278A5786BC0	30
01AF5B8B2F1D1F5A	31
01AFD02CAEB24CC1	26
01AFE362D825D2B1	36
01B005A81ADC2AFC	25
01B05D137AEB2FBF	34
01B0BBB75B4796D3	37
01B0E07A5D352934	35
01B0FB3DF8399DBC	31
01B10820489B3FBB	31
01B1274EFE302BDB	30
01B161324FF82120	37
01B1B6E673CDE181	26
01B201E5FA7B0361	30
01B21D132AFBF9AE	33
01B28D70ECCC8D8D	34
01B2FA100572425F	31
01B318AB9FE61076	33
01B32FF57D396D86	31
01B33428C8612721	30
01B334F1E3FDE265	40
01B38C37BBA11B5E	35
01B3BCADCB48755A	25
01B455FBE73AF36F	26
01B48655AB148827	30
01B4ADC89EB7441E	30
01B4D3FD5D8F96B4	30
01B529C6437AD221	32
01B530DA2B9EECB1	29
01B534656E713BAD	31
01B55438CFD15350	34
01B57881B3A42166	24
01B58DD2CD2842CB	31
01B66849C80DEBD7	33
01B671D7469BCCD0	29
01B7EF2FC9F0E734	28
01B85696FEE2156A	26
01B88AE98B6FF956	28
01B8CAAE1FC8E2AF	28
01B910E6BA44270E	23
01B97B1FB05A16C7	27
01B98915FB2EAB29	25
01B99CD6B0903044	30
01B9B3D1CBC40449	24
01B9C15339B30A9E	38
01BA00521BFD4CF7	25
01BAE467C59017A9	23
01BAE78324DC49E6	27
01BAE8DCAD54686A	24
01BAFB05A1A43473	21
01BB532BDB9D57AE	32
01BB5C2EB4740ED8	26
01BB99F4FC49822A	24
01BB9C21529C506B	31
01BBC9E7C8C06BFA	38
01BC6362853A7017	30
01BCA91200505ED0	30
01BCD35A383FDA81	26
01BD1654B215CA59	24
01BD527741EDACD7	38
01BD54856A59C435	32
01BDC0EA9DD6BFEC	39
01BDC8107D74ECAD	24
01BDE9FBB92957B4	28
01BE0797AC22B83F	29
01BE107B7701C318	29
01BE3C1FADE80663	25
01BEF390778D4479	31
01BF09AB776EDC9B	27
01BF12AFB52C3E6C	36
01BF25FF6D579912	32
01BFC072D074C1AE	24
01C02129A843FB7A	25
01C0BE6DE4A6159B	32
01C1199F6C6FB4BD	42
01C203799A9B3DFF	27
01C26366FDC37233	25
01C2D2E1E0DD2341	21
01C2E10081ADE50B	26
01C3460F3C3AB34D	28
01C451B7F5ACDB74	25
01C46BAE5E2B531C	27
01C4A8376514B149	29
01C5BE8B3EBCFA89	28
01C5DCE29465DDC3	31
01C66707CF752ECC	30
01C69FF15FED1536	31
01C6C4829038138B	24
01C738C37FAC2B53	23
01C7529D20AC91F4	16
01C76B0B4C7C37EF	22
01C7EE3A8BE46F7A	24
01C8269648F3D78C	29
01C879E0569CCA89	24
01C8B04A740F67F4	28
01C8C26EDC3332D2	31
01C8C545B56C3649	25
01C8CD04F4D06EB6	29
01C8F709B9BAAAB6	32
01C92F1CE88CC7EC	20
01C995751E87A048	28
01C9CC5CEB346F88	22
01CAADBF183B0AFA	34
01CAB204510C600E	31
01CADC3B17DD3911	25
01CB3ADEAA6351DC	37
01CB53422FA534EC	32
01CBE6AECC8A1AB8	32
01CC1105D4D43307	33
01CCE020CC441434	28
01CCF3756F3CD6F3	35
01CD1DE6940257E3	22
01CD1EDED7F38FD2	28
01CD35725EDEDCF1	26
01CD37DEC9071449	32
01CD9A1AC18BF174	29
01CDBA639F19ED1E	22
01CE17622C645DAE	24
01CEDBFD075CF661	29
01D07D9765660397	31
01D086CD7D1F9559	25
01D09C6D12A9F8C1	32
01D0C7568FAA321A	32
01D0D07AB2A9EB5D	23
01D147C911537091	35
01D14ADCA28ADB07	30
01D16B65EE78D230	28
01D1AA40C7503885	28
01D1C9508B89DBD8	30
01D1E5920C3D6DC4	37
01D21A95EC1DFE5F	19
01D21B916476B8BE	27
01D2317EBC8B277F	24
01D29A0DF2002BD0	24
01D2ACB65C9D7EA1	30
01D2BB411D56CC91	26
01D2C96CDC434C78	35
01D415153E31CCCE	32
01D4159C2E7F4C60	34
01D42E9BDD83285B	25
01D4826918D1910C	30
01D4880EC59DF5FB	21
01D4B5D11CA3EA21	28
01D4E086884C16C2	30
01D559B51F03C9A3	28
01D58953E2ACF72E	19
01D58DAA54952F7D	25
01D5B73889D17AE6	34
01D5BAA0F571C118	34
01D5CB6D212EFB45	24
01D634AA973D3B66	23
01D66A2F4F2463B6	34
01D6934C9C3946F6	34
01D715FA393EF8DF	32
01D71958B4DD0D4B	31
01D71DCCED127ADC	34
01D756E513CCF0AD	27
01D8BEC589B0C7FB	29
01D9338CE2A3C382	36
01D9B0C380E867BE	27
01D9CE907CD050E7	31
01DA10AC3F384668	26
01DACC2F82A9FB58	25
01DACD8D34DB77F7	24
01DAD62EA045C2DF	26
01DADB7BE7EA77E3	36
01DAE53F3704D043	30
01DB16F3924B4035	32
01DB263106786DCA	22
01DB8C35257C246B	38
01DC1E4458358C51	28
01DC27BBF9B9EFE0	32
01DC7769952DDB38	19
01DC7C125FCB7DE9	34
01DCA74939C318A6	29
01DCBBE5D918AFAC	35
01DCF6F5D695EF34	26
01DD15DB5D33A9D4	28
01DD4C1AC5C2C1FB	24
01DDBCBD5537450A	21
01DE689AF5D0E76D	35
01DEF10EBF726875	28
01E01CFED53EAB9E	30
01E02553F1502A41	28
01E046EAF43FF805	34
01E093B58D37D6CE	20
01E12BFAA247BAD8	35
01E14E0DA1D8FEEA	34
01E186694F0DBB5E	29
01E1E18C1F48B898	33
01E21EF6402418B9	39
01E268487C95FF16	29
01E30DBDB293551F	19
01E34438F80DEDF0	31
01E36544C0E1DFB4	24
01E470A37798B9EE	36
01E47E40575D9A70	28
01E4916F0ED6DF3C	29
01E4A7503DCA90FB	27
01E4F4A4B098F746	28
01E524F45D949B21	32
01E566E3DC4E5B0C	31
01E593548E1EE1F0	32
01E634572C591852	44
01E649F52B26A450	17
01E6D7BF06EDA014	27
01E7591BA043761C	37
01E783C25C505AEE	28
01E7FCB94A109035	37
01E83A4578DD1E71	30
01E86F32F9E58BCD	35
01E8CD20526977EB	28
01E90EC8E943851F	28
01E962CFAA1CF862	30
01E9AAD18D3FEDB5	36
01E9B51FF38316FB	26
01E9B8F9790BB384	29
01EA2E6982643D97	20
01EB50B09696CC21	23
01EB809D2E0DEC7C	24
01EBF3F02D92C027	28
01EC512A845DBD3F	25
01ECD29905950042	29
01ED394007FC0650	31
01ED4F6183B9A821	27
01ED5C711E89B1A9	30
01ED71CBF33E8FCC	34
01EE00DB8244B8B0	36
01EE6AAD0EAF1F5F	29
01EE8DC139073DD8	33
01EF1CF7C69D4FAA	33
01EF9F9F0940BB84	29
01EFB5953F24FF75	33
01EFFF4D60BA1516	28
01F0071F4D2F53D0	22
01F01C610454CA33	31
01F0553244781A11	24
01F08B11E31F2AAB	26
01F0AB44D5407902	38
01F0EE23E194B4B3	32
01F1C09D2D78F53A	31
01F1E2D5D87B7379	28
01F21EEA2FC0FE34	31
01F279B5E0F2D64D	23
01F2C1C6DFDA1BD0	24
01F2E2EA8F9FCAA0	24
01F31FDD636B8C24	31
01F360B41A8B5829	38
01F360F3876B5AA0	30
01F3693A02D1735C	32
01F3FFA5A3E88EE9	34
01F43EF5C85A1BB6	32
01F4748422A00D52	32
01F494A52E16A36C	34
01F53EB37E450A80	37
01F54BFA66E42F87	16
01F5D9151E7E3CB8	18
01F5DFA148E4151C	31
01F6152FBC1B5166	30
01F631F7F57EDC6C	26
01F6333CB8E9D0CF	32
01F636EEBDC4C33E	26
01F6501CB6F49681	26
01F6B9CA495576BA	30
01F718F20784CC1F	32
01F72D51A50B9239	25
01F7A38E171FAFFA	28
01F83B73A20154B6	19
01F85BC2BFB76C01	25
01F8D032857BF32D	33
01F96EC5B075677C	30
01F9DAC5CEF539AF	28
01FABD656E00EB42	27
01FB25FDA69505D4	39
01FB273D9EB911FF	23
01FB7A807530EE2D	24
01FBA5A8EB70B58A	21
01FBAF93A55F2FEE	29
01FBDB29F028D70D	31
01FC1BBF64F3A07E	18
01FDFAC9E3070273	29
01FE75880F1749CF	27
01FF02996FEF0993	34
01FF741AE0ECB576	33
01FF7CFAA5A227EA	34
02007D843AC805B2	30
0200D13E39CD2ABA	29
020108CAA5603535	28
0201594CA94CF7F8	34
0201AE11C1DA6336	30
02021B12F0D90CC9	25
02021CA486D5DF26	28
02027B282D53AB0A	23
020291E1A7120D7B	36
0202F486D28514A7	31
02042B112052CC51	32
0204B15F6857490D	27
02058A954AFCF51E	35
02059C562D56F358	22
0205D3015034930E	25
020717CCB85366F2	34
02072E849A901AB5	33
0207A277442D2E18	31
0207A5C59ABB02D6	30
0207CBBF782D05EB	27
020854FA7B0047B2	36
02090613A2896E96	27
02091903E89E08BE	23
0209BB4A381E2541	32
0209C2B904C12BB1	18
020A48360D37BD7C	29
020A5F323705884D	23
020A99EB48DB26D5	34
020AED495DF12D1A	31
020B33B630D35418	27
020BA4E9A6B84304	36
020BAAAC98CB8C61	39
020C1EDEC50AD622	25
020D078485151DEA	27
020D6987724E3356	28
020D6B853B63ED71	30
020D77B0D3902936	33
020E62655E4CB1B9	31
020E8575976AC056	36
020ECA3F6380383B	25
020F60098350EC37	25
020FD483BFF53486	29
0210569934467DA3	27
02106F28AF471FE4	27
0210A832934CBF64	29
02117122EF070EAA	31
02122107F54765B8	24
0212A6D2BF44219C	33
0212EF9EFA7A2C6B	27
02141421566C188F	22
02148FB9D4003746	35
0215346FC89EE2E5	21
0215AA8C8E476619	25
0215DEE547BFA5FC	20
0215E58F9C4D8016	26
021628E10B05ED4A	35
0216603CD2E7E8DA	31
0216B5FC1D154ADC	30
0217AE09EF61AB0C	34
02184C366B05877D	30
02186152EB66A512	27
02187B8F9E960514	27
021888E2C7AA3442	30
0218E05893078472	24
02195A924DF98626	34
02197977C5979FEB	26
0219841891FAB410	32
0219A061CC1D1E8A	36
0219A744851FC17C	27
021A6CB097766135	27
021AC4084FA1B131	24
021B244EE8A5000A	29
021B7FBFCD9A6181	32
021BF97BD4577317	36
021BFB00A1D21C60	34
021C29F18BFA5A9C	27
021C5D36A21BCE7E	33
021CCF4E1BA28C94	36
021D5317C19DB558	29
021D8EC0973B15E4	28
021E643CDB311FFE	27
021E6A98A62BCBD0	37
021F4A60B80E947C	32
022091FBD668ACED	35
022113231EE6A6A0	32
02212EB13E1ACF4C	36
0221F7664917B592	25
022256B236ADFD4F	32
02228AD5723D7A2E	37
0222A1149A4432C9	19
0222C681771C4108	25
0222E68D15FA1EDA	30
0222E894317FB9EE	32
0222F23525EC70E0	35
0223A72F886A7118	38
0223E99A344A01D2	35
0223EE47786E2214	23
0223F03DB7912172	27
0224593F88D8597A	29
0224BCE5988A3559	29
02257088A3E90935	28
022590E1F5A28225	32
0225AA899580E7DC	26
0225D6B1A0467F55	26
0226128A20762A06	26
022663BAB8DB2326	28
02267F88945EB763	27
02268A570374A23A	34
0226F8F80314D9E2	32
0226F98903EA263D	26
02276410EEEE4FBA	28
0227D11488FB493B	34
0227DE39853A556D	25
02282AEBD160E3A4	20
02283B4C202E18A4	17
022891D3F16364D9	31
0228C0D879F32304	32
0228E03F9F3869B4	31
0228E881FB01B284	29
0228F905F541621B	30
022903CD8F815E63	36
02291FD8D49477F3	32
02293B6A04FAD1CC	24
0229AC65FD91C57F	23
0229C400C5232DBC	31
022A53A341A7BB0B	31
022AD575D3F4A42C	25
022B0D942E95149C	39
022B73670896FB51	32
022BB2A55451E3E7	19
022BD03398C7750A	24
022D260739579413	39
022D2B50626AEE58	28
022D31BAABBA1325	24
022D54BF15375651	35
022D656B171AE35B	29
022DB6179B4B415B	32
022E861A7141746C	30
022FCE3248D9B9C0	28
022FE2B708884A9E	32
023011E9B1441638	29
02305FD76DAB5690	22
023145C3BB19DB4A	25
023294A630AB446F	33
02331BD5DF7E43E4	37
0233759981CCA9A8	31
02337883778D51E0	37
0233851C38CC1B5D	28
0233A786D81A30BA	33
0233F634A7E858CD	36
0234051FC22ED3B8	43
02345DD8B9FD5DD5	26
02346D2B14394F87	22
0234A3A6224DA3AB	34
0234FB1919C819BD	32
023505A0B51C8FDA	33
023576DB36A72B7E	19
0235F2A6D386DD7C	23
02368E617A8B3323	31
0236DE2FFE10E345	32
0237039ED7CCB112	32
023720D0A7EDA431	26
023733DE73509464	24
023751709F7A5107	29
02375F2AC0038618	30
023806E930D95833	31
023882DC45BC20AD	28
02389531F35C6D8D	30
0239E00B39AD96B2	36
023A01ABD0E954BB	38
023A1B496E3F04C7	26
023A8F015CAE2896	30
023ABD607DC764DD	24
023AD214BC38D39D	39
023BC0A9B5331CB6	29
023C097E69D2A0C0	26
023C432B096E46AF	25
023CFF5AFE97D9BA	28
023D04027F35D6A2	30
023D100087E5B518	25
023D1D719580B5EB	22
023D849730B41C91	32
023E069DDFBE0244	33
023E64427F256B41	32
023E67E15035B254	37
023EA69DFFE62DB3	24
023EA92620E45FA0	40
023EF4205C8D6063	37
023F2384EA934539	34
023F2C4E45E78798	33
023F9277EB6F0416	33
023FCA781EC9DEEC	37
024008FF724D6034	25
0240EB0178E901BC	35
0240FE61713C2CA4	41
024134BD209CDA78	25
02415852DF445785	32
0241A0BB3ED55272	26
0241AC95605B19DB	31
024279FD36B5CE08	11
02427D474F92C811	31
0242E48904EE45B0	23
02433C292D9676DD	28
0243DCBA735BEAF9	39
0245BE0995EC1D33	32
0245CE7FF3D05F85	32
0245D66E7B051B06	26
0245F3474BE8383A	30
0245F8216E7E3C11	31
02460F51D97A69B5	29
02464165377662E4	27
0246889C2867E149	31
0247704C19E52102	33
02478416EBE5A911	26
0247B9E7840F88B6	23
0247F1679D21BC1F	34
02484808F1EB15F5	37
0248DC7AA1A6AB13	29
02492188C9F51E80	22
024A2B3D6B39EED9	30
024A4C3749A8B1F4	28
024AA804A11575F7	30
024AB88336A72FFB	26
024B27D4A7F4124A	26
024B3F858535539E	39
024B85000F28E886	26
024BC369476216CA	31
024C61CEF251CBAD	34
024CFC95C38B54EB	23
024D02316CEEB4BC	27
024D077290526218	25
024D10E97A42D651	29
024DEF9FF5E01310	29
024E2824308C04EE	26
024EA0A4BC1FAA0D	26
024EA8FAFA57A9E8	23
024EE899A6233A92	25
024EFF09790B6C0E	28
024F060B38EEEE9C	27
024F564E977B48F9	26
024FD3D9D4BBACB4	27
024FDD58C7A7C277	34
024FDDA7A5522355	27
024FEC56394B6F02	22
02500CCC3EEC0800	27
02503B6F7A325D8A	37
02506F5E6649FC22	39
025073F5E37F1C30	30
0250C1CD91A553C7	31
0250F17B89687617	26
02514FBF1E0491C0	33
0251D9B1CD80747C	33
0251F1E8CBA7E59A	28
025252E9E338653B	31
025265768A4C0C11	29
0252730CD2EA7776	26
0252BC263B1F34B2	31
0252E2EA77245746	24
0253AB27D8000C2D	27
0253D5A00DA3B59C	28
0254947AA95771B6	33
02553222577913A1	26
0255BB3001AC73C2	25
0255E6F16B2E6525	29
02561980E3782215	33
025645683D583798	26
0256D2338DCF3F18	40
0256D32B2EFE9CB9	26
02581D323A10B84E	25
025831AEC8C9FC58	36
0258D5CF3F2A0B39	40
025918351CFAE0D5	36
02592CADFB6FAD5D	32
025A3155B3E8053B	28
025A391030C9BCFC	30
025A59D5C8D0213B	20
025A990FE2E6F7BA	29
025AD5499E13EA8E	26
025AD94C16B040F1	30
025B099F085F86DF	26
025CBC4728C0E4BA	29
025D58E2FBA5566F	37
025DB1EDC136531A	35
025DBF062691C460	30
025DFEB38EA16293	30
025EB243DD8A67E6	36
025F75CB4376C28F	20
025F916B721031C6	28
025F968E8EC10B16	18
02601059ED03C95D	35
02601358624DBC8D	26
0260201080CFF92E	27
026020D29FD9429B	24
026025C8B2002366	25
0260ECD8BD894922	33
0261FB0522FF331F	19
02620903BDED6DB4	38
026219253B44E70F	20
02628D3FC0F042E5	34
0262BEDE0F7798AB	28
0262DB3D8C0B418A	35
02637894FF74D2C5	28
02637C4E0285FBD2	37
0263D82873BF1DDE	30
02641FB1EE01CF3F	34
0264A9707A291ADC	28
0264F218DB3F2624	30
0264F9ED87D04B7C	29
026533677810B5DA	31
026549F3941D6D7D	26
026572BCC3EB62B1	27
02659B42C083B30C	30
0265E695F61CD690	38
0265F31E63A04F4F	32
026657C4C2C362C6	36
0266A12AF4AF0D6F	29
02670F388961DCE8	28
02676B225C27818A	33
026773366E91E8CD	28
0268763D05D254A8	27
02688DED457CE7DA	31
02691133B50685F7	27
02693894662434F0	36
02697FF7B3AF0756	34
026984A8E22AF43F	33
0269B62238544B55	27
026A23353A7779F5	21
026A335FAB75B140	34
026A92415B9E709C	24
026AA1FABF0784B3	24
026CBB7E816E8E3A	29
026CD14370B60A75	23
026CEB321F67BB3D	28
026D05CC02F583F5	25
026D0E9A84A2847F	33
026D40857537093B	32
026D46A6DB59B6E5	35
026D510E4992AED1	23
026DA2D71ABDB026	34
026DC99B66BC8F5B	27
026DE25A56756E04	37
026E3B8E175F5C00	35
026E452A657AAF06	34
026E7FA14D84F4F5	37
026EF737C5AAE55C	26
026F6F141C9719F8	25
026FBBD57553DEB1	26
02703C9FF2DA84AD	29
027082F89A8F2D73	22
0270E8369C1CF260	33
0270FC5E7641387C	36
02717E57D339B503	29
02718CA1ECE401AA	41
0271DB4A91D6640E	30
0272351D442D92CB	33
0272858916F6DEAC	29
02728C48AFE88593	32
0272DFAB831907D1	28
027375A24628ACB9	31
0273BA60F132E501	30
0273EEBD16C504A8	35
027413BDA16246E7	32
027418C6A0320E2D	37
02741E997A6535E6	25
02744BC30FB09E20	37
02749E29EFB39E59	25
0274B513A95E146C	31
02756955A9893173	30
0275951B59077954	27
0275EED58C82ECE3	29
02766AD5F05C51EF	35
027719133EC0FCAB	25
027786ECE939437F	19
027796BA03629285	27
0278425360CDB0F0	27
0278996637B84F03	29
02790F8CD581E889	29
0279971A0525C1E7	24
0279BA3B3EFF3F9B	24
0279E506BFB81CEB	33
027A2108432064CA	31
027ACDB240DEC888	26
027B744604A369F2	33
027B9AC42888059B	27
027C06A6F03E38A1	32
027C28580748E0F3	26
027CD2D9DB13E839	32
027D262AD54F2183	33
027D9711C09369D9	29
027D9E1B57BC6668	26
027DCCE98A4B6E84	20
027E8F1BCE3363AA	28
027EDC34EE5E5704	29
027EE1EA6FE59EBA	25
027F22511DE4967B	28
027F2C6187571BB1	26
028040AE879CDB57	29
02809A61FE127E53	20
0280B5151D2CFA03	36
0281BE06FAA39784	26
0281CE838CB89EA7	23
028226A3F33CD65D	32
